MacAdress,ProcessDate,Temperature,Longitude,Latitude,accuracy,UserId,Id,TimeStamp
00:1B:10:18:3F:41,2020-05-05 16:20:00,35.83000183105469,28.8425488,41.0589042,24.3,50,11081,1588695600000000000
00:1B:10:18:35:6C,2020-05-05 16:20:00,32.13999938964844,28.8227344,41.0545941,48.754,30,11079,1588695600000000000
00:1B:10:18:30:29,2020-05-05 16:20:00,35.0,29.0375426,41.1204922,41.78,28,11431,1588695600000000000
00:1B:10:18:45:49,2020-05-05 16:20:00,36.470001220703125,28.7592328,41.0486013,113.013,71,11087,1588695600000000000
00:1B:10:18:4C:36,2020-05-05 16:30:00,36.38999938964844,28.822596,41.0543332,32.834,20,11098,1588696200000000000
00:1B:10:18:30:29,2020-05-05 16:30:00,35.0,29.0456709,41.1312834,13.386,28,11450,1588696200000000000
00:1B:10:18:3F:41,2020-05-05 16:30:00,35.91999816894531,28.8425503,41.0589027,21.432,50,11103,1588696200000000000
00:1B:10:18:35:6C,2020-05-05 16:30:00,30.34000015258789,28.8222627,41.0538132,19.307,30,11101,1588696200000000000
00:1B:10:18:33:47,2020-05-05 16:30:00,36.0,0.0,0.0,0.0,34,11454,1588696200000000000
00:1B:10:18:33:47,2020-05-05 16:40:00,36.0,0.0,0.0,0.0,34,11474,1588696800000000000
00:1B:10:18:35:6C,2020-05-05 16:40:00,29.520000457763672,28.8221269,41.0538657,20.564,30,11122,1588696800000000000
00:1B:10:18:30:29,2020-05-05 16:40:00,35.0,29.0459116,41.1312748,18.897,28,11469,1588696800000000000
00:1B:10:18:3F:41,2020-05-05 16:40:00,35.939998626708984,28.842557,41.0589004,21.651,50,11124,1588696800000000000
00:1B:10:18:4C:36,2020-05-05 16:40:00,36.41999816894531,28.821997,41.0535661,9.186,20,11119,1588696800000000000
00:1B:10:18:3F:41,2020-05-05 16:50:00,35.90999984741211,28.8425302,41.05893,22.918,50,11147,1588697400000000000
00:1B:10:18:35:6C,2020-05-05 16:50:00,29.56999969482422,28.8221599,41.0538629,15.106,30,11145,1588697400000000000
00:1B:10:18:30:29,2020-05-05 16:50:00,35.0,29.0459187,41.1312697,15.935,28,11488,1588697400000000000
00:1B:10:18:33:47,2020-05-05 16:50:00,36.0,0.0,0.0,0.0,34,11492,1588697400000000000
00:1B:10:18:4C:36,2020-05-05 16:50:00,36.47999954223633,28.8220055,41.0534599,10.884,20,11142,1588697400000000000
00:1B:10:18:33:47,2020-05-05 17:00:00,36.0,0.0,0.0,0.0,34,11510,1588698000000000000
00:1B:10:18:35:6C,2020-05-05 17:00:00,30.530000686645508,28.822246,41.0538213,45.076,30,11165,1588698000000000000
00:1B:10:18:30:29,2020-05-05 17:00:00,35.0,29.0459287,41.1312717,19.759,28,11505,1588698000000000000
00:1B:10:18:2A:1F,2020-05-05 17:00:00,34.79999923706055,28.8221824,41.0538467,16.505,68,11172,1588698000000000000
00:1B:10:18:3F:41,2020-05-05 17:00:00,35.88999938964844,28.8425374,41.0589163,20.505,50,11167,1588698000000000000
00:1B:10:18:35:6C,2020-05-05 17:10:00,26.899999618530273,28.8223562,41.0534607,38.594,30,11231,1588698600000000000
00:1B:10:18:2A:1F,2020-05-05 17:10:00,36.33000183105469,28.8220784,41.0539696,18.0,68,11193,1588698600000000000
00:1B:10:18:30:29,2020-05-05 17:10:00,35.0,29.0453696,41.1313497,8.0,28,11523,1588698600000000000
00:1B:10:18:3F:41,2020-05-05 17:10:00,35.9900016784668,28.8425706,41.0588921,21.891,50,11188,1588698600000000000
00:1B:10:18:33:47,2020-05-05 17:10:00,36.0,0.0,0.0,0.0,34,11528,1588698600000000000
00:1B:10:18:4C:36,2020-05-05 17:10:00,36.41999816894531,28.8220949,41.0539107,61.0,20,11195,1588698600000000000
00:1B:10:18:30:29,2020-05-05 17:20:00,35.0,29.0457607,41.1312471,20.424,28,11541,1588699200000000000
00:1B:10:18:33:47,2020-05-05 17:20:00,36.0,0.0,0.0,0.0,34,11548,1588699200000000000
00:1B:10:18:3F:41,2020-05-05 17:20:00,35.970001220703125,28.8425843,41.0588855,22.438,50,11211,1588699200000000000
00:1B:10:18:2A:1F,2020-05-05 17:20:00,36.369998931884766,28.8220784,41.0539696,18.0,68,11216,1588699200000000000
00:1B:10:18:30:29,2020-05-05 17:30:00,35.0,29.0459244,41.1312723,14.347,28,11561,1588699800000000000
00:1B:10:18:2A:1F,2020-05-05 17:30:00,36.380001068115234,28.8220784,41.0539696,18.0,68,11236,1588699800000000000
00:1B:10:18:33:47,2020-05-05 17:30:00,36.0,0.0,0.0,0.0,34,11568,1588699800000000000
00:1B:10:18:3F:41,2020-05-05 17:30:00,36.310001373291016,28.8426127,41.058871,24.071,50,11233,1588699800000000000
00:1B:10:18:2A:1F,2020-05-05 17:40:00,36.349998474121094,28.8220784,41.0539696,18.0,68,11257,1588700400000000000
00:1B:10:18:30:29,2020-05-05 17:40:00,35.0,29.0445544,41.1305875,96.0,28,11582,1588700400000000000
00:1B:10:18:33:47,2020-05-05 17:40:00,35.0,0.0,0.0,0.0,34,11589,1588700400000000000
00:1B:10:18:35:6C,2020-05-05 17:40:00,26.899999618530273,28.8221461,41.0538612,20.056,30,11251,1588700400000000000
00:1B:10:18:3F:41,2020-05-05 17:40:00,36.31999969482422,28.8425468,41.0589112,21.31,50,11253,1588700400000000000
00:1B:10:18:3F:41,2020-05-05 17:50:00,35.97999954223633,28.8426073,41.0588952,22.386,50,11275,1588701000000000000
00:1B:10:18:30:29,2020-05-05 17:50:00,35.0,29.0459051,41.1313498,24.021,28,11603,1588701000000000000
00:1B:10:18:33:47,2020-05-05 17:50:00,35.0,0.0,0.0,0.0,34,11610,1588701000000000000
00:1B:10:18:30:29,2020-05-05 18:00:00,36.0,29.0458958,41.1317281,350.0,28,11623,1588701600000000000
00:1B:10:18:33:47,2020-05-05 18:00:00,35.0,0.0,0.0,0.0,34,11631,1588701600000000000
00:1B:10:18:3F:41,2020-05-05 18:00:00,35.72999954223633,28.8424706,41.0595482,35.133,50,11293,1588701600000000000
00:1B:10:18:3F:41,2020-05-05 18:10:00,35.779998779296875,28.8424658,41.0596232,24.043,50,11310,1588702200000000000
00:1B:10:18:30:29,2020-05-05 18:10:00,35.0,29.0458198,41.1312705,27.075,28,11644,1588702200000000000
00:1B:10:18:33:47,2020-05-05 18:10:00,36.0,0.0,0.0,0.0,34,11652,1588702200000000000
00:1B:10:18:30:29,2020-05-05 18:20:00,36.0,29.0459301,41.1312689,15.573,28,11665,1588702800000000000
00:1B:10:18:35:6C,2020-05-05 18:20:00,26.899999618530273,28.8222589,41.0538154,14.427,30,11335,1588702800000000000
00:1B:10:18:33:47,2020-05-05 18:20:00,36.0,0.0,0.0,0.0,34,11673,1588702800000000000
00:1B:10:18:3F:41,2020-05-05 18:20:00,35.779998779296875,28.84647,41.0367828,53.188,50,11328,1588702800000000000
00:1B:10:18:33:47,2020-05-05 18:30:00,35.0,0.0,0.0,0.0,34,11693,1588703400000000000
00:1B:10:18:3F:41,2020-05-05 18:30:00,35.599998474121094,28.8497975,41.0068683,20.639,50,11364,1588703400000000000
00:1B:10:18:2D:73,2020-05-05 18:30:00,36.33000183105469,28.9175954,41.0846969,19.68,49,11533,1588703400000000000
00:1B:10:18:35:6C,2020-05-05 18:30:00,26.899999618530273,28.8221076,41.0538691,19.072,30,11353,1588703400000000000
00:1B:10:18:30:29,2020-05-05 18:30:00,36.0,29.0457234,41.1312946,20.815,28,11686,1588703400000000000
00:1B:10:18:30:29,2020-05-05 18:40:00,36.0,29.045786,41.1312872,22.587,28,11706,1588704000000000000
00:1B:10:18:35:6C,2020-05-05 18:40:00,26.899999618530273,28.8115244,41.0455072,28.429,30,11370,1588704000000000000
00:1B:10:18:33:47,2020-05-05 18:40:00,36.0,0.0,0.0,0.0,34,11711,1588704000000000000
00:1B:10:18:4F:9F,2020-05-05 18:40:00,29.549999237060547,28.9761496,41.0388863,13.697,70,11358,1588704000000000000
00:1B:10:18:4F:9F,2020-05-05 18:50:00,29.549999237060547,28.9760284,41.0387659,110.724,70,11375,1588704600000000000
00:1B:10:18:35:6C,2020-05-05 18:50:00,26.899999618530273,28.8056716,41.0251461,21.266,30,11384,1588704600000000000
00:1B:10:18:30:29,2020-05-05 18:50:00,36.0,29.0457511,41.1312593,17.784,28,11725,1588704600000000000
00:1B:10:18:33:47,2020-05-05 18:50:00,36.0,0.0,0.0,0.0,34,11731,1588704600000000000
00:1B:10:18:35:6C,2020-05-05 19:00:00,26.899999618530273,28.8064996,41.0249943,14.035,30,11401,1588705200000000000
00:1B:10:18:4F:9F,2020-05-05 19:00:00,29.549999237060547,28.9761366,41.0389149,14.243,70,11389,1588705200000000000
00:1B:10:18:33:47,2020-05-05 19:00:00,36.0,0.0,0.0,0.0,34,11750,1588705200000000000
00:1B:10:18:30:29,2020-05-05 19:00:00,36.0,29.0458738,41.1312798,20.749,28,11743,1588705200000000000
00:1B:10:18:4F:9F,2020-05-05 19:10:00,29.549999237060547,28.976154,41.038894,12.722,70,11405,1588705800000000000
00:1B:10:18:30:29,2020-05-05 19:10:00,36.0,29.0458031,41.1312438,171.241,28,11762,1588705800000000000
00:1B:10:18:35:6C,2020-05-05 19:10:00,26.899999618530273,28.8065207,41.0248941,19.454,30,11419,1588705800000000000
00:1B:10:18:33:47,2020-05-05 19:10:00,36.0,0.0,0.0,0.0,34,11769,1588705800000000000
00:1B:10:18:35:6C,2020-05-05 19:20:00,26.899999618530273,28.8853062,41.042347,8.823,30,11438,1588706400000000000
00:1B:10:18:2A:1F,2020-05-05 19:20:00,36.31999969482422,28.7592131,41.0485164,19.957,68,11425,1588706400000000000
00:1B:10:18:4F:9F,2020-05-05 19:20:00,29.549999237060547,28.9761506,41.038902,13.154,70,11424,1588706400000000000
00:1B:10:18:33:47,2020-05-05 19:20:00,36.0,0.0,0.0,0.0,34,11787,1588706400000000000
00:1B:10:18:30:29,2020-05-05 19:20:00,36.0,29.0456766,41.1312687,19.155,28,11781,1588706400000000000
00:1B:10:18:4F:9F,2020-05-05 19:30:00,29.549999237060547,28.9761618,41.0389016,13.498,70,11443,1588707000000000000
00:1B:10:18:35:6C,2020-05-05 19:30:00,26.899999618530273,28.9010536,41.0248551,171.449,30,11456,1588707000000000000
00:1B:10:18:2A:1F,2020-05-05 19:30:00,36.369998931884766,28.7592131,41.0485164,19.957,68,11444,1588707000000000000
00:1B:10:18:30:29,2020-05-05 19:30:00,36.0,29.0456958,41.1312826,18.103,28,11799,1588707000000000000
00:1B:10:18:33:47,2020-05-05 19:30:00,36.0,0.0,0.0,0.0,34,11806,1588707000000000000
00:1B:10:18:30:29,2020-05-05 19:40:00,36.0,29.0460205,41.1312735,23.336,28,11818,1588707600000000000
00:1B:10:18:33:47,2020-05-05 19:40:00,35.0,0.0,0.0,0.0,34,11824,1588707600000000000
00:1B:10:18:4F:9F,2020-05-05 19:40:00,29.549999237060547,28.9761748,41.0389063,14.62,70,11461,1588707600000000000
00:1B:10:18:35:6C,2020-05-05 19:40:00,26.899999618530273,28.8999757,41.0258873,12.826,30,11476,1588707600000000000
00:1B:10:18:2A:1F,2020-05-05 19:40:00,36.369998931884766,28.7592131,41.0485164,19.957,68,11462,1588707600000000000
00:1B:10:18:33:47,2020-05-05 19:50:00,35.0,0.0,0.0,0.0,34,11843,1588708200000000000
00:1B:10:18:35:6C,2020-05-05 19:50:00,26.899999618530273,28.8999466,41.0257768,23.472,30,11591,1588708200000000000
00:1B:10:18:4F:9F,2020-05-05 19:50:00,29.549999237060547,28.9761706,41.0389109,15.197,70,11481,1588708200000000000
00:1B:10:18:30:29,2020-05-05 19:50:00,36.0,29.0459249,41.1312717,18.723,28,11836,1588708200000000000
00:1B:10:18:4F:9F,2020-05-05 20:00:00,29.549999237060547,28.9761613,41.0389025,15.387,70,11499,1588708800000000000
00:1B:10:18:33:47,2020-05-05 20:00:00,35.0,0.0,0.0,0.0,34,11861,1588708800000000000
00:1B:10:18:30:29,2020-05-05 20:00:00,36.0,29.0459255,41.1312677,16.547,28,11855,1588708800000000000
00:1B:10:18:4F:9F,2020-05-05 20:10:00,29.549999237060547,28.9761449,41.0389028,16.123,70,11517,1588709400000000000
00:1B:10:18:30:29,2020-05-05 20:10:00,36.0,29.0459258,41.1312766,14.666,28,11915,1588709400000000000
00:1B:10:18:33:47,2020-05-05 20:10:00,35.0,0.0,0.0,0.0,34,11882,1588709400000000000
00:1B:10:18:33:47,2020-05-05 20:20:00,36.0,0.0,0.0,0.0,34,11902,1588710000000000000
00:1B:10:18:4F:9F,2020-05-05 20:20:00,29.549999237060547,28.976188,41.0389344,15.583,70,11535,1588710000000000000
00:1B:10:18:30:29,2020-05-05 20:30:00,36.0,29.0459161,41.1312742,16.157,28,11934,1588710600000000000
00:1B:10:18:33:47,2020-05-05 20:30:00,36.0,0.0,0.0,0.0,34,11921,1588710600000000000
00:1B:10:18:4F:9F,2020-05-05 20:30:00,29.549999237060547,28.9761761,41.0389278,15.925,70,11554,1588710600000000000
00:1B:10:18:33:47,2020-05-05 20:40:00,36.0,0.0,0.0,0.0,34,11941,1588711200000000000
00:1B:10:18:4F:9F,2020-05-05 20:40:00,29.549999237060547,28.9761768,41.0389253,13.994,70,11574,1588711200000000000
00:1B:10:18:33:47,2020-05-05 20:50:00,36.0,0.0,0.0,0.0,34,11960,1588711800000000000
00:1B:10:18:30:29,2020-05-05 20:50:00,36.0,29.0459224,41.1312831,16.253,28,11955,1588711800000000000
00:1B:10:18:4F:9F,2020-05-05 20:50:00,29.549999237060547,28.9761414,41.0389201,14.81,70,11595,1588711800000000000
00:1B:10:18:30:29,2020-05-05 21:00:00,36.0,29.045921,41.1312694,16.861,28,11974,1588712400000000000
00:1B:10:18:33:47,2020-05-05 21:00:00,36.0,0.0,0.0,0.0,34,11980,1588712400000000000
00:1B:10:18:33:47,2020-05-05 21:10:00,36.0,0.0,0.0,0.0,34,11999,1588713000000000000
00:1B:10:18:30:29,2020-05-05 21:10:00,36.0,29.0459181,41.131274,15.32,28,11994,1588713000000000000
00:1B:10:18:3F:41,2020-05-05 21:20:00,27.459999084472656,28.8501644,41.0065536,128.0,50,11682,1588713600000000000
00:1B:10:18:33:47,2020-05-05 21:20:00,36.0,0.0,0.0,0.0,34,12020,1588713600000000000
00:1B:10:18:30:29,2020-05-05 21:20:00,35.0,29.0459304,41.13127,15.917,28,12087,1588713600000000000
00:1B:10:18:33:47,2020-05-05 21:30:00,35.0,0.0,0.0,0.0,34,12037,1588714200000000000
00:1B:10:18:33:47,2020-05-05 21:40:00,35.0,0.0,0.0,0.0,34,12055,1588714800000000000
00:1B:10:18:3F:41,2020-05-05 21:40:00,27.459999084472656,28.8497504,41.0068824,11.562,50,11702,1588714800000000000
00:1B:10:18:3F:41,2020-05-05 21:50:00,27.459999084472656,28.84972,41.0067616,24.004,50,11721,1588715400000000000
00:1B:10:18:33:47,2020-05-05 21:50:00,35.0,0.0,0.0,0.0,34,12074,1588715400000000000
00:1B:10:18:30:29,2020-05-05 22:00:00,35.0,29.0456768,41.1312939,18.251,28,12106,1588716000000000000
00:1B:10:18:33:47,2020-05-05 22:00:00,35.0,0.0,0.0,0.0,34,12093,1588716000000000000
00:1B:10:18:3F:41,2020-05-05 22:00:00,27.459999084472656,28.8497145,41.006714,20.937,50,11739,1588716000000000000
00:1B:10:18:33:47,2020-05-05 22:10:00,35.0,0.0,0.0,0.0,34,12112,1588716600000000000
00:1B:10:18:3F:41,2020-05-05 22:10:00,27.459999084472656,28.8497107,41.0066703,19.319,50,11758,1588716600000000000
00:1B:10:18:33:47,2020-05-05 22:20:00,35.0,0.0,0.0,0.0,34,12131,1588717200000000000
00:1B:10:18:3F:41,2020-05-05 22:20:00,27.459999084472656,28.8497312,41.0067159,21.711,50,11777,1588717200000000000
00:1B:10:18:30:29,2020-05-05 22:20:00,35.0,29.045809,41.1312805,22.074,28,12125,1588717200000000000
00:1B:10:18:33:47,2020-05-05 22:30:00,35.0,0.0,0.0,0.0,34,12149,1588717800000000000
00:1B:10:18:3F:41,2020-05-05 22:30:00,27.459999084472656,28.8497086,41.0067183,23.25,50,11795,1588717800000000000
00:1B:10:18:30:29,2020-05-05 22:30:00,36.0,29.0458993,41.1312922,28.464,28,12143,1588717800000000000
00:1B:10:18:30:29,2020-05-05 22:40:00,36.0,29.0459486,41.1312915,32.163,28,12163,1588718400000000000
00:1B:10:18:33:47,2020-05-05 22:40:00,35.0,0.0,0.0,0.0,34,12169,1588718400000000000
00:1B:10:18:3F:41,2020-05-05 22:40:00,27.459999084472656,28.8497172,41.0066059,23.372,50,11814,1588718400000000000
00:1B:10:18:33:47,2020-05-05 22:50:00,35.0,0.0,0.0,0.0,34,12188,1588719000000000000
00:1B:10:18:3F:41,2020-05-05 22:50:00,27.459999084472656,28.8497368,41.0067448,26.395,50,11832,1588719000000000000
00:1B:10:18:30:29,2020-05-05 22:50:00,35.0,29.0458661,41.1312539,24.414,28,12182,1588719000000000000
00:1B:10:18:33:47,2020-05-05 23:00:00,36.0,0.0,0.0,0.0,34,12207,1588719600000000000
00:1B:10:18:30:29,2020-05-05 23:00:00,36.0,29.0457838,41.1313155,26.971,28,12202,1588719600000000000
00:1B:10:18:3F:41,2020-05-05 23:00:00,27.459999084472656,28.8497179,41.0066915,23.461,50,11851,1588719600000000000
00:1B:10:18:4F:9F,2020-05-05 23:10:00,36.33000183105469,28.9761493,41.0388997,12.686,70,11864,1588720200000000000
00:1B:10:18:33:47,2020-05-05 23:10:00,36.0,0.0,0.0,0.0,34,12228,1588720200000000000
00:1B:10:18:37:33,2020-05-05 23:10:00,23.040000915527344,28.8475718,41.0457954,14.68,47,11888,1588720200000000000
00:1B:10:18:47:72,2020-05-05 23:10:00,35.95000076293945,28.8999579,41.0258813,14.638,30,11866,1588720200000000000
00:1B:10:18:30:29,2020-05-05 23:10:00,36.0,29.0458842,41.1312642,25.853,28,12457,1588720200000000000
00:1B:10:18:3F:41,2020-05-05 23:10:00,27.459999084472656,28.8497551,41.0067093,24.892,50,11872,1588720200000000000
00:1B:10:18:33:47,2020-05-05 23:20:00,36.0,0.0,0.0,0.0,34,12247,1588720800000000000
00:1B:10:18:3F:41,2020-05-05 23:20:00,27.469999313354492,28.8497457,41.0067773,24.427,50,11892,1588720800000000000
00:1B:10:18:4F:9F,2020-05-05 23:20:00,35.9900016784668,28.9761508,41.0389001,14.277,70,11885,1588720800000000000
00:1B:10:18:4F:9F,2020-05-05 23:30:00,35.97999954223633,28.9761288,41.038916,13.394,70,11905,1588721400000000000
00:1B:10:18:3F:41,2020-05-05 23:30:00,27.459999084472656,28.8497291,41.0066839,20.439,50,11911,1588721400000000000
00:1B:10:18:33:47,2020-05-05 23:30:00,36.0,0.0,0.0,0.0,34,12266,1588721400000000000
00:1B:10:18:4F:9F,2020-05-05 23:40:00,36.29999923706055,28.9761557,41.0388901,13.273,70,11924,1588722000000000000
00:1B:10:18:3F:41,2020-05-05 23:40:00,27.459999084472656,28.8497469,41.0067591,26.021,50,11930,1588722000000000000
00:1B:10:18:3F:41,2020-05-05 23:50:00,27.459999084472656,28.8497318,41.0067469,23.566,50,11951,1588722600000000000
00:1B:10:18:33:47,2020-05-05 23:50:00,36.0,0.0,0.0,0.0,34,12301,1588722600000000000
00:1B:10:18:4F:9F,2020-05-05 23:50:00,36.33000183105469,28.9761385,41.0389057,14.517,70,11944,1588722600000000000
00:1B:10:18:45:49,2020-05-05 23:50:00,36.5,28.759195,41.0485059,18.882,71,11950,1588722600000000000
00:1B:10:18:48:89,2020-05-06 00:00:00,35.91999816894531,28.65492,40.9788112,19.975,57,11967,1588723200000000000
00:1B:10:18:50:2F,2020-05-06 00:00:00,36.77000045776367,28.7617693,41.0473447,18.345,26,11964,1588723200000000000
00:1B:10:18:1A:AE,2020-05-06 00:00:00,24.56999969482422,28.9000139,41.0258644,13.888,8,13248,1588723200000000000
00:1B:10:18:45:49,2020-05-06 00:00:00,36.9900016784668,28.759195,41.0485059,18.882,71,11969,1588723200000000000
00:1B:10:18:3F:41,2020-05-06 00:00:00,27.459999084472656,28.8497465,41.0067433,24.304,50,11970,1588723200000000000
00:1B:10:18:4F:9F,2020-05-06 00:00:00,36.31999969482422,28.976134,41.0389206,14.958,70,11963,1588723200000000000
00:1B:10:18:33:47,2020-05-06 00:00:00,36.0,0.0,0.0,0.0,34,12318,1588723200000000000
00:1B:10:18:1D:0C,2020-05-06 00:00:00,36.45000076293945,28.7617915,41.0472949,13.544,24,11975,1588723200000000000
00:1B:10:18:1A:AE,2020-05-06 00:10:00,24.56999969482422,28.9000179,41.0258675,13.294,8,13267,1588723800000000000
00:1B:10:18:33:47,2020-05-06 00:10:00,36.0,0.0,0.0,0.0,34,12335,1588723800000000000
00:1B:10:18:4F:9F,2020-05-06 00:10:00,33.650001525878906,28.9762158,41.0387444,8.152,70,11983,1588723800000000000
00:1B:10:18:50:2F,2020-05-06 00:10:00,36.400001525878906,28.7616307,41.0472819,13.267,26,11984,1588723800000000000
00:1B:10:18:48:89,2020-05-06 00:10:00,36.34000015258789,28.6549206,40.9788124,18.735,57,11987,1588723800000000000
00:1B:10:18:45:49,2020-05-06 00:10:00,36.7400016784668,28.759195,41.0485059,18.882,71,11989,1588723800000000000
00:1B:10:18:3F:41,2020-05-06 00:10:00,27.459999084472656,28.8497331,41.0067033,21.43,50,11990,1588723800000000000
00:1B:10:18:1D:0C,2020-05-06 00:10:00,36.36000061035156,28.7614708,41.0472414,96.0,24,11995,1588723800000000000
00:1B:10:18:33:47,2020-05-06 00:20:00,36.0,0.0,0.0,0.0,34,12354,1588724400000000000
00:1B:10:18:1D:0C,2020-05-06 00:20:00,36.34000015258789,28.7617908,41.0472981,19.862,24,12014,1588724400000000000
00:1B:10:18:3F:41,2020-05-06 00:20:00,27.459999084472656,28.84973,41.0067604,23.679,50,12009,1588724400000000000
00:1B:10:18:45:49,2020-05-06 00:20:00,36.880001068115234,28.7592165,41.048502,22.789,71,12008,1588724400000000000
00:1B:10:18:48:89,2020-05-06 00:20:00,36.40999984741211,28.6549242,40.9788055,16.884,57,12006,1588724400000000000
00:1B:10:18:50:2F,2020-05-06 00:20:00,36.4900016784668,28.7617764,41.0473171,12.058,26,12003,1588724400000000000
00:1B:10:18:4F:9F,2020-05-06 00:20:00,34.869998931884766,28.9761068,41.0387962,21.669,70,12002,1588724400000000000
00:1B:10:18:2A:1F,2020-05-06 00:20:00,36.41999816894531,28.759208,41.0485062,19.471,68,12018,1588724400000000000
00:1B:10:18:1A:AE,2020-05-06 00:20:00,24.56999969482422,28.9000189,41.0258674,11.585,8,13285,1588724400000000000
00:1B:10:18:1A:AE,2020-05-06 00:30:00,24.56999969482422,28.9000143,41.0258724,14.242,8,13303,1588725000000000000
00:1B:10:18:33:47,2020-05-06 00:30:00,36.0,0.0,0.0,0.0,34,12372,1588725000000000000
00:1B:10:18:48:89,2020-05-06 00:30:00,36.45000076293945,28.6549253,40.9788124,21.552,57,12024,1588725000000000000
00:1B:10:18:1D:0C,2020-05-06 00:30:00,36.29999923706055,28.7617908,41.0472981,19.046,24,12031,1588725000000000000
00:1B:10:18:2A:1F,2020-05-06 00:30:00,36.40999984741211,28.7592101,41.0484993,18.027,68,12035,1588725000000000000
00:1B:10:18:50:2F,2020-05-06 00:30:00,36.630001068115234,28.7617731,41.0473148,13.713,26,12038,1588725000000000000
00:1B:10:18:3F:41,2020-05-06 00:30:00,27.459999084472656,28.8497396,41.0067635,24.621,50,12026,1588725000000000000
00:1B:10:18:1A:AE,2020-05-06 00:40:00,24.56999969482422,28.900018,41.025872,14.636,8,13321,1588725600000000000
00:1B:10:18:33:47,2020-05-06 00:40:00,36.0,0.0,0.0,0.0,34,12389,1588725600000000000
00:1B:10:18:50:2F,2020-05-06 00:40:00,36.70000076293945,28.7617673,41.0473013,13.849,26,12056,1588725600000000000
00:1B:10:18:3F:41,2020-05-06 00:40:00,27.459999084472656,28.8497279,41.0067604,23.35,50,12045,1588725600000000000
00:1B:10:18:2A:1F,2020-05-06 00:40:00,36.400001525878906,28.7592001,41.0485067,18.344,68,12053,1588725600000000000
00:1B:10:18:1D:0C,2020-05-06 00:40:00,35.959999084472656,28.7622279,41.0474618,33.5,24,12050,1588725600000000000
00:1B:10:18:48:89,2020-05-06 00:40:00,36.43000030517578,28.6549158,40.9788035,22.503,57,12043,1588725600000000000
00:1B:10:18:50:2F,2020-05-06 00:50:00,36.439998626708984,28.7617457,41.0472616,17.036,26,12076,1588726200000000000
00:1B:10:18:48:89,2020-05-06 00:50:00,36.41999816894531,28.6549184,40.9788197,21.263,57,12061,1588726200000000000
00:1B:10:18:3F:41,2020-05-06 00:50:00,27.459999084472656,28.8497352,41.0067271,21.495,50,12063,1588726200000000000
00:1B:10:18:1D:0C,2020-05-06 00:50:00,35.88999938964844,28.7618002,41.0472938,13.496,24,12068,1588726200000000000
00:1B:10:18:1A:AE,2020-05-06 00:50:00,24.56999969482422,28.9000115,41.0258648,13.348,8,13337,1588726200000000000
00:1B:10:18:2A:1F,2020-05-06 00:50:00,36.47999954223633,28.7592001,41.0485067,18.344,68,12072,1588726200000000000
00:1B:10:18:1C:EF,2020-05-06 00:50:00,36.36000061035156,29.0353972,41.1030166,12.171,31,12075,1588726200000000000
00:1B:10:18:33:47,2020-05-06 00:50:00,36.0,0.0,0.0,0.0,34,12407,1588726200000000000
00:1B:10:18:1A:AE,2020-05-06 01:00:00,24.56999969482422,28.9000176,41.0258629,12.721,8,13353,1588726800000000000
00:1B:10:18:33:47,2020-05-06 01:00:00,36.0,0.0,0.0,0.0,34,12425,1588726800000000000
00:1B:10:18:48:89,2020-05-06 01:00:00,36.40999984741211,28.6548843,40.9788144,21.281,57,12081,1588726800000000000
00:1B:10:18:3F:41,2020-05-06 01:00:00,27.459999084472656,28.8497252,41.0066695,19.555,50,12083,1588726800000000000
00:1B:10:18:1D:0C,2020-05-06 01:00:00,35.97999954223633,28.7617935,41.0472932,13.572,24,12088,1588726800000000000
00:1B:10:18:2A:1F,2020-05-06 01:00:00,36.47999954223633,28.7592151,41.0484993,16.402,68,12091,1588726800000000000
00:1B:10:18:1C:EF,2020-05-06 01:00:00,36.349998474121094,29.0353972,41.1030166,12.171,31,12094,1588726800000000000
00:1B:10:18:50:2F,2020-05-06 01:00:00,36.40999984741211,28.7617311,41.0473452,14.804,26,12095,1588726800000000000
00:1B:10:18:33:47,2020-05-06 01:10:00,36.0,0.0,0.0,0.0,34,12443,1588727400000000000
00:1B:10:18:48:89,2020-05-06 01:10:00,36.38999938964844,28.6549164,40.9788213,19.148,57,12100,1588727400000000000
00:1B:10:18:3F:41,2020-05-06 01:10:00,27.459999084472656,28.8497445,41.0067352,22.308,50,12102,1588727400000000000
00:1B:10:18:1D:0C,2020-05-06 01:10:00,35.900001525878906,28.7617781,41.0472827,14.346,24,12107,1588727400000000000
00:1B:10:18:1C:EF,2020-05-06 01:10:00,35.90999984741211,29.0353527,41.102987,17.792,31,12113,1588727400000000000
00:1B:10:18:1A:AE,2020-05-06 01:10:00,27.850000381469727,28.9000193,41.0258566,11.526,8,13795,1588727400000000000
00:1B:10:18:48:89,2020-05-06 01:20:00,36.349998474121094,28.6549199,40.9788119,17.983,57,12118,1588728000000000000
00:1B:10:18:33:47,2020-05-06 01:20:00,36.0,0.0,0.0,0.0,34,12461,1588728000000000000
00:1B:10:18:1A:AE,2020-05-06 01:20:00,24.56999969482422,28.900027,41.0258702,14.922,8,12119,1588728000000000000
00:1B:10:18:50:2F,2020-05-06 01:20:00,36.43000030517578,28.7617743,41.0472955,18.593,26,12120,1588728000000000000
00:1B:10:18:3F:41,2020-05-06 01:20:00,27.459999084472656,28.8497387,41.0067563,23.889,50,12121,1588728000000000000
